# Pedigree data for the Lg/Sm mouse advanced intercross line. Each row 
# refers to an individual mouse.
#
# The columns of the table are:
#
#  (1) id (a unique number assigned to each individual)
#  (2) filial generation
#  (3) sex (M = male, F = female)
#  (4) id of father
#  (5) id of mother
#
# Individual identifiers that are given special attention are:
#
#  -9999  genetically identical inbred Sm/j males
#  -9998  genetically identical inbred Lg/j females
#  -9997  genetically identical F1 male offspring from Sm/j x Lg/j cross
#  -9996  genetically identical F1 female offspring from Sm/j x Lg/j cross
#      0  unknown
#
id,generation,sex,sire,dam
27845,F16,M,24623,25095
27849,F16,F,25076,25006
27908,F16,F,25098,25468
27909,F16,M,25098,25468
27926,F16,M,24639,24989
27930,F16,F,24639,24989
27945,F16,M,24658,24354
27948,F16,M,24658,24354
27949,F16,F,24658,24354
27968,F16,M,24465,24532
27973,F16,M,24465,24532
27975,F16,F,24465,24532
27996,F16,F,24525,24527
27998,F16,M,24525,24527
28016,F16,F,25013,25368
28019,F16,F,25013,25368
28033,F16,M,24562,24364
28035,F16,M,24938,24555
28036,F16,F,24938,24555
28047,F16,F,25008,24615
28056,F16,F,24562,24364
28164,F16,F,24579,24983
28166,F16,M,24579,24983
28178,F16,M,25186,25147
28183,F16,M,25186,25147
28191,F16,M,24486,25020
28192,F16,F,24486,25020
28194,F16,F,24486,25020
28236,F16,M,25111,25465
28239,F16,F,25111,25465
28283,F16,F,24463,24414
28316,F16,M,24345,24580
28317,F16,F,24345,24580
28336,F16,F,25016,25023
28339,F16,M,25016,25023
28346,F16,F,24458,24421
28349,F16,M,24458,24421
28379,F16,F,25319,25355
28383,F16,M,25319,25355
28388,F16,M,25319,25355
28390,F16,F,25482,25375
28393,F16,M,25482,25375
28415,F16,F,24590,24662
28420,F16,M,24590,24662
28421,F16,F,24590,24662
28425,F16,M,25189,25282
28449,F16,F,25367,25483
28453,F16,M,25367,25483
28456,F16,M,25367,25483
28573,F16,M,24936,25104
28575,F16,F,24936,25104
28643,F16,M,25469,25435
28676,F16,F,25423,25028
28683,F16,M,24355,25309
28686,F16,F,24355,25309
29006,F17,M,27164,27449
29007,F17,F,27164,27449
29009,F17,M,27534,27180
29012,F17,F,27486,27664
29013,F17,M,27486,27664
29016,F17,F,27534,27180
29021,F17,F,27658,27306
29022,F17,M,27658,27306
29030,F17,M,27326,27716
29033,F17,F,27326,27716
29038,F17,F,27518,27823
29043,F17,F,27326,27716
29049,F17,M,27788,27473
29050,F17,F,27788,27473
29055,F17,F,27658,27306
29076,F17,F,27718,27578
29091,F17,M,27803,27529
29093,F17,M,27718,27578
29104,F17,M,27735,27173
29105,F17,F,27735,27173
29108,F17,M,27639,27445
29113,F17,F,27755,27535
29114,F17,F,27755,27535
29115,F17,M,27755,27535
29120,F17,F,27483,27166
29121,F17,F,27483,27166
29122,F17,M,27483,27166
29124,F17,F,27803,27529
29125,F17,M,27669,27403
29127,F17,F,27669,27403
29146,F17,F,27409,27485
29149,F17,M,27549,27301
29150,F17,F,27549,27301
29157,F17,M,27409,27485
29159,F17,M,27409,27485
29164,F17,F,27626,27206
29171,F17,M,27626,27206
29172,F17,M,27626,27206
29175,F17,M,27539,27813
29178,F17,M,27675,27792
29181,F17,F,27675,27792
29190,F17,F,27675,27792
29198,F17,M,27806,27479
29202,F17,M,27806,27479
29205,F17,F,27329,27188
29207,F17,F,27465,27303
29208,F17,F,27465,27303
29212,F17,F,27187,27398
29216,F17,F,27475,27748
29221,F17,M,27329,27188
29222,F17,F,27399,27599
29224,F17,M,27399,27599
29229,F17,M,27246,27676
29230,F17,F,27246,27676
29233,F17,F,27416,27623
29236,F17,M,27416,27623
29237,F17,F,27666,27169
29243,F17,F,27246,27676
29253,F17,F,27399,27599
29255,F17,M,27666,27169
29259,F17,M,27749,27762
29260,F17,F,27749,27762
29265,F17,M,27475,27748
29266,F17,F,27187,27398
29277,F17,M,27416,27623
29284,F17,F,27175,27319
29305,F17,M,27759,27543
29313,F17,F,27798,27908
29316,F17,F,27798,27908
29319,F17,M,27798,27908
29339,F17,M,27833,27789
29349,F17,M,27663,27949
29352,F17,M,27833,27789
29354,F17,F,27833,27789
29367,F17,F,27909,27785
29370,F17,M,27909,27785
29398,F17,F,27926,27736
29401,F17,M,27926,27736
29407,F17,M,27926,27736
29459,F17,F,27635,27758
29462,F17,M,27635,27758
29463,F17,F,27635,27758
29555,F17,M,27765,27633
29556,F17,F,27765,27633
29557,F17,F,27765,27633
29597,F17,F,28035,28164
29598,F17,M,28035,28164
29599,F17,F,28035,28164
29605,F17,M,28178,27585
29607,F17,F,28178,27585
29612,F17,M,28178,27585
29617,F17,F,28236,28019
29618,F17,M,28236,28019
29640,F17,M,27998,27975
29646,F17,F,27998,27975
29667,F17,M,28166,27849
29674,F17,F,28166,27849
29677,F17,F,27968,28192
29681,F17,M,27968,28192
29685,F17,M,28191,27839
29689,F17,F,28191,27839
29691,F17,F,28191,27839
29703,F17,M,27948,28047
29705,F17,M,27948,28047
29708,F17,F,27948,28047
29733,F17,F,27973,27595
29734,F17,M,27973,27595
29743,F17,M,27793,27243
29746,F17,F,27793,27243
29748,F17,M,27793,27243
29754,F17,M,28183,27731
29758,F17,F,28183,27731
29765,F17,M,28456,28056
29768,F17,M,28456,28056
29792,F17,F,27945,28036
29795,F17,M,27945,28036
29799,F17,M,27945,28036
29848,F17,M,27845,28194
29852,F17,F,27845,28194
29861,F17,M,28393,27996
29864,F17,F,28316,28415
29865,F17,M,28316,28415
29869,F17,F,28033,28421
29874,F17,F,28383,28449
29888,F17,F,28383,28449
29889,F17,M,28383,28449
29890,F17,M,28033,28421
29892,F17,F,28033,28421
29896,F17,F,27801,28317
29897,F17,M,27801,28317
29915,F17,M,28388,27930
29917,F17,F,28388,27930
29918,F17,F,28388,27930
29923,F17,M,27838,28336
29949,F17,F,28339,28390
29952,F17,M,28339,28390
29955,F17,M,28420,28283
30011,F17,F,28425,28239
30021,F17,M,28425,28239
30031,F17,F,28643,28575
30039,F17,M,28573,28346
30041,F17,F,28573,28346
30089,F17,F,28683,28379
30114,F17,F,28349,28676
30149,F17,M,28453,28686
30150,F17,M,28453,28686
30232,F17,M,27448,27245
30239,F17,M,27448,27245
30246,F17,F,27147,28016
30252,F17,M,27147,28016
30668,F18,F,29013,29076
30671,F18,F,29013,29076
30672,F18,F,29229,29043
30674,F18,F,29229,29043
30679,F18,F,29598,29313
30690,F18,M,29229,29043
30692,F18,M,29013,29076
30699,F18,F,29030,29316
30708,F18,M,29598,29313
30709,F18,M,29093,29016
30710,F18,F,29093,29016
30713,F18,M,29640,29212
30714,F18,M,29640,29212
30717,F18,M,29049,29216
30719,F18,F,29743,29190
30724,F18,M,29030,29316
30725,F18,F,29030,29316
30733,F18,M,29006,29114
30735,F18,F,29006,29114
30741,F18,F,29104,29038
30746,F18,M,29104,29038
30749,F18,F,29224,29012
30750,F18,M,29224,29012
30756,F18,F,29115,29556
30759,F18,M,29115,29556
30761,F18,M,29115,29556
30765,F18,M,29006,29114
30778,F18,F,29009,29222
30786,F18,F,29172,29207
30787,F18,M,29172,29207
30788,F18,M,29172,29207
30789,F18,M,29009,29222
30792,F18,M,29009,29222
30793,F18,F,29259,29050
30798,F18,F,29259,29050
30799,F18,M,29259,29050
30806,F18,M,29305,29260
30814,F18,M,29319,29746
30825,F18,F,29734,29617
30826,F18,M,29734,29617
30829,F18,F,29122,29007
30830,F18,M,29122,29007
30836,F18,M,29370,29237
30837,F18,F,29370,29237
30844,F18,M,29407,29121
30851,F18,F,29407,29121
30855,F18,M,29407,29121
30857,F18,F,29339,29557
30864,F18,M,29339,29557
30867,F18,M,29339,29557
30868,F18,M,29265,29599
30870,F18,F,29265,29599
30876,F18,M,29221,29689
30877,F18,M,29221,29689
30881,F18,F,29221,29689
30885,F18,F,29277,29677
30888,F18,F,29277,29677
30890,F18,M,29277,29677
30893,F18,M,29236,29708
30895,F18,F,29236,29708
30902,F18,F,29236,29708
30904,F18,M,29705,29607
30907,F18,F,29705,29607
30913,F18,M,29198,29792
30917,F18,F,29198,29792
30927,F18,F,29799,29367
30929,F18,F,29799,29367
30972,F18,M,29171,29124
30977,F18,F,29171,29124
30978,F18,M,29171,29124
30980,F18,F,29175,29354
30983,F18,M,29175,29354
30984,F18,F,29175,29354
30990,F18,M,29612,29033
30993,F18,M,29178,29758
30994,F18,F,29178,29758
31017,F18,M,29159,29674
31019,F18,F,29159,29674
31032,F18,F,29685,29208
31046,F18,M,29202,29113
31047,F18,M,29202,29113
31052,F18,F,29349,29459
31053,F18,M,29349,29459
31074,F18,F,29605,29150
31076,F18,M,29352,29733
31077,F18,F,29352,29733
31088,F18,M,29605,29150
31101,F18,F,29667,29120
31105,F18,M,29848,29463
31108,F18,M,29848,29463
31113,F18,M,29667,29120
31121,F18,F,29889,29253
31125,F18,F,29889,29253
31160,F18,M,29795,29055
31163,F18,F,29795,29055
31165,F18,M,29618,29869
31169,F18,F,29618,29869
31173,F18,F,29618,29869
31179,F18,M,29768,29874
31180,F18,F,29768,29874
31198,F18,F,29748,29864
31202,F18,M,29861,29398
31211,F18,F,29861,29398
31212,F18,F,29861,29398
31213,F18,M,29748,29864
31227,F18,M,29091,29266
31228,F18,F,29091,29266
31247,F18,M,29157,29021
31248,F18,F,29157,29021
31257,F18,M,29401,29230
31259,F18,F,29915,29181
31262,F18,M,29915,29181
31267,F18,F,29401,29230
31268,F18,F,29754,29896
31275,F18,M,29754,29896
31276,F18,M,29923,29892
31283,F18,F,29923,29892
31298,F18,F,29897,29597
31300,F18,F,29897,29597
31303,F18,M,29897,29597
31315,F18,M,29255,29146
31320,F18,F,29255,29146
31321,F18,F,29255,29146
31343,F18,F,29022,29243
31344,F18,F,29022,29243
31350,F18,M,30021,29852
31352,F18,M,30021,29852
31390,F18,M,29555,29127
31397,F18,F,29555,29127
31408,F18,F,29125,29691
31410,F18,M,29125,29691
31424,F18,F,29703,30011
31427,F18,F,29703,30011
31432,F18,F,29765,30031
31433,F18,M,29765,30031
31436,F18,M,29765,30031
31500,F18,M,29149,29105
31509,F18,F,29149,29105
31557,F18,M,30039,29918
31559,F18,M,30039,29918
31561,F18,F,30039,29918
31588,F18,M,29681,29164
31592,F18,F,29681,29164
31603,F18,F,29952,29646
31610,F18,M,29952,29646
31640,F18,M,29462,29205
31646,F18,M,30252,29888
31668,F18,M,30149,29917
31695,F18,M,29865,30114
31698,F18,F,29865,30114
31705,F18,F,30239,29949
31710,F18,F,29108,29284
31716,F18,F,29890,29233
31731,F18,F,30150,30041
31741,F18,F,29955,30246
31745,F18,M,29955,30246
31747,F18,F,30232,30089
31751,F18,M,30232,30089
32601,F19,M,30972,30902
32607,F19,F,30972,30902
32613,F19,M,31017,30725
32618,F19,F,30799,31052
32619,F19,M,30799,31052
32623,F19,F,30814,31163
32624,F19,M,30814,31163
32630,F19,M,31500,31321
32631,F19,F,31500,31321
32644,F19,F,31262,31032
32652,F19,M,31276,31198
32656,F19,F,31276,31198
32661,F19,M,31433,30881
32662,F19,F,31433,30881
32672,F19,F,30761,30668
32673,F19,M,30761,30668
32680,F19,M,30844,30749
32697,F19,M,30877,30674
32702,F19,M,30890,30825
32704,F19,F,30890,30825
32710,F19,M,30904,30699
32720,F19,M,30733,30980
32721,F19,F,30733,30980
32726,F19,M,30733,30980
32728,F19,F,31213,30837
32729,F19,M,31213,30837
32735,F19,F,31315,31509
32742,F19,M,31315,31509
32781,F19,M,30690,30756
32784,F19,F,30690,30756
32785,F19,M,30692,30798
32787,F19,F,30692,30798
32799,F19,F,30787,30719
32801,F19,M,30787,30719
32804,F19,F,30806,30710
32809,F19,M,30806,30710
32818,F19,F,30714,30888
32819,F19,M,30714,30888
32827,F19,F,30983,30671
32833,F19,M,30983,30671
32841,F19,M,30993,30929
32846,F19,F,30993,30929
32847,F19,M,30978,31077
32848,F19,F,30978,31077
32854,F19,F,31076,30672
32856,F19,M,31076,30672
32861,F19,M,30868,31101
32865,F19,F,30868,31101
32876,F19,F,30867,31121
32881,F19,M,30867,31121
32886,F19,M,30830,31180
32890,F19,F,30830,31180
32901,F19,M,30876,31228
32915,F19,M,31179,30793
32916,F19,F,31179,30793
32920,F19,F,30893,31212
32923,F19,M,30893,31212
32929,F19,M,31160,31211
32935,F19,F,31160,31211
32937,F19,F,31046,31267
32946,F19,M,31046,31267
32949,F19,F,31257,30927
32952,F19,M,31257,30927
32960,F19,F,31275,31074
32962,F19,M,31275,31074
32967,F19,M,30990,31320
32971,F19,F,30990,31320
32978,F19,F,31108,31343
32983,F19,M,31350,30895
32985,F19,M,31350,30895
32986,F19,F,31350,30895
32989,F19,M,31390,31248
32992,F19,F,31390,31248
33005,F19,F,30717,30778
33008,F19,F,31053,30994
33014,F19,M,31053,30994
33017,F19,F,30789,31283
33020,F19,M,30789,31283
33024,F19,F,30765,31344
33026,F19,M,30765,31344
33028,F19,M,30765,31344
33035,F19,M,31410,30679
33042,F19,F,31410,30679
33044,F19,F,30724,31432
33046,F19,M,30724,31432
33050,F19,F,30713,30907
33063,F19,F,30788,30984
33073,F19,M,30708,31169
33078,F19,F,31113,31173
33089,F19,M,31113,31173
33091,F19,F,31202,30735
33101,F19,M,30759,31300
33105,F19,F,30759,31300
33113,F19,F,30864,31298
33117,F19,F,30750,31397
33118,F19,F,30750,31397
33121,F19,F,30836,31408
33126,F19,M,31352,30885
33130,F19,F,31352,30885
33138,F19,M,30746,31427
33140,F19,F,30746,31427
33159,F19,F,31088,30786
33163,F19,M,31088,30786
33167,F19,F,31436,31592
33172,F19,M,31436,31592
33198,F19,M,30709,30857
33199,F19,F,30709,30857
33208,F19,F,30826,30851
33210,F19,M,30826,30851
33223,F19,M,31559,31125
33226,F19,F,31588,31268
33228,F19,F,31588,31268
33230,F19,M,31588,31268
33241,F19,F,31227,31561
33242,F19,M,31227,31561
33288,F19,M,30792,30741
33292,F19,F,30792,30741
33312,F19,F,30913,30977
33319,F19,M,30913,30977
33328,F19,M,31646,31747
33364,F19,F,31745,31259
33365,F19,M,31745,31259
33395,F19,F,31610,31698
33400,F19,F,31668,31705
33402,F19,M,31668,31705
33416,F19,M,31695,31716
33418,F19,M,31640,31603
33423,F19,F,31640,31603
33428,F19,M,31247,31710
33429,F19,F,31247,31710
33433,F19,F,31557,31731
33439,F19,M,31751,31424
33498,F19,M,31105,31019
33515,F19,F,31165,30829
33525,F19,M,30855,31741
33566,F19,F,31303,30870
33567,F19,F,31047,30917
33571,F19,M,31047,30917
34314,F20,F,32929,32631
34315,F20,M,32929,32631
34317,F20,F,32929,32631
34325,F20,M,32989,32876
34329,F20,F,32989,32876
34334,F20,M,33210,33044
34337,F20,M,33210,33044
34342,F20,M,33242,33008
34343,F20,F,33242,33008
34348,F20,M,33242,33008
34355,F20,F,32624,32644
34357,F20,M,32624,32644
34358,F20,F,32624,32644
34362,F20,F,32601,32728
34363,F20,F,32601,32728
34369,F20,M,32601,32728
34376,F20,F,32856,32935
34380,F20,F,32856,32935
34382,F20,M,32886,32865
34384,F20,F,32886,32865
34386,F20,M,32886,32865
34392,F20,F,32952,32854
34399,F20,M,32952,32854
34400,F20,M,32661,32848
34401,F20,F,32661,32848
34403,F20,M,32661,32848
34411,F20,M,32742,33042
34418,F20,F,32742,33042
34423,F20,M,33026,33113
34431,F20,M,33014,33105
34434,F20,F,33014,33105
34444,F20,F,33126,32787
34459,F20,F,32613,32662
34461,F20,M,32613,32662
34470,F20,F,32801,32937
34475,F20,M,32819,32971
34481,F20,F,32861,32986
34486,F20,M,32861,32986
34490,F20,F,32881,32978
34491,F20,M,32881,32978
34494,F20,F,32881,32978
34495,F20,F,32652,32804
34496,F20,M,32652,32804
34499,F20,F,32652,32804
34505,F20,M,32983,32607
34511,F20,F,32983,32607
34514,F20,F,32720,32890
34519,F20,M,32720,32890
34527,F20,F,33089,33121
34528,F20,M,33089,33121
34529,F20,M,33089,33121
34543,F20,F,32967,33078
34545,F20,M,33101,32949
34549,F20,F,33101,32949
34553,F20,M,33163,33050
34558,F20,F,33163,33050
34564,F20,M,33046,33167
34575,F20,M,33172,33063
34577,F20,F,33172,33063
34582,F20,F,32702,33208
34587,F20,M,32702,33208
34588,F20,M,32702,33208
34589,F20,F,32710,33241
34591,F20,M,32710,33241
34593,F20,M,32710,33241
34606,F20,F,32697,32721
34608,F20,M,32697,32721
34618,F20,F,32833,32799
34621,F20,M,32833,32799
34633,F20,M,32847,32623
34636,F20,F,32847,32623
34639,F20,M,32729,32920
34640,F20,F,32729,32920
34644,F20,F,32962,32827
34646,F20,M,32962,32827
34647,F20,F,32985,32735
34653,F20,M,32985,32735
34656,F20,M,32985,32735
34661,F20,M,32785,33005
34662,F20,F,32785,33005
34669,F20,M,33035,32960
34673,F20,F,33035,32960
34675,F20,F,33035,32960
34685,F20,M,32915,32818
34689,F20,M,33073,33091
34692,F20,F,33073,33091
34697,F20,F,33073,33091
34703,F20,M,33198,33117
34710,F20,F,33198,33117
34729,F20,M,33223,33159
34730,F20,F,33223,33159
34731,F20,M,33223,33159
34745,F20,M,33020,33226
34756,F20,M,32630,32784
34759,F20,F,32630,32784
34799,F20,F,33319,33292
34802,F20,M,33319,33292
34815,F20,F,33288,32672
34816,F20,F,33288,32672
34823,F20,M,33288,32672
34833,F20,F,33328,33312
34835,F20,F,33328,33312
34839,F20,M,33439,33199
34840,F20,M,33439,33199
34848,F20,F,33439,33199
34867,F20,F,32923,32618
34868,F20,M,32923,32618
34870,F20,F,32726,33395
34872,F20,F,32726,33395
34876,F20,M,32726,33395
34886,F20,M,32673,33423
34889,F20,F,32673,33423
34890,F20,F,32673,33423
34898,F20,F,33418,32916
34902,F20,M,33428,33017
34912,F20,M,33028,33364
34913,F20,M,33028,33364
34914,F20,F,33028,33364
34923,F20,M,33365,32846
34927,F20,M,32901,33400
34930,F20,F,32901,33400
34931,F20,M,33416,33118
34936,F20,F,33416,33118
34937,F20,F,33416,33118
34942,F20,M,32841,33433
34951,F20,F,32841,33433
34953,F20,F,32841,33433
34956,F20,M,33498,33130
34957,F20,F,33498,33130
34961,F20,F,33498,33130
34966,F20,M,33571,33228
34970,F20,M,33571,33228
34977,F20,F,33571,33228
34997,F20,F,32680,32992
34999,F20,F,32680,32992
35000,F20,M,32680,32992
35006,F20,F,33402,32656
35013,F20,M,33402,32656
35018,F20,M,33138,32704
35025,F20,M,33138,32704
35027,F20,F,33138,32704
35042,F20,M,33230,33429
35045,F20,F,33230,33429
35046,F20,M,33230,33429
35047,F20,M,32619,33515
35048,F20,F,32619,33515
35050,F20,F,32619,33515
35056,F20,M,33525,33140
35057,F20,F,33525,33140
35060,F20,F,33525,33140
35097,F20,M,32809,33566
35098,F20,F,32809,33566
35105,F20,M,32809,33566
35121,F20,M,32781,33024
35132,F20,M,32946,33567
35143,F20,F,32946,33567
36269,F21,M,34656,34589
36272,F21,M,34656,34589
36280,F21,F,34382,34815
36287,F21,M,34382,34815
36321,F21,F,34461,34558
36325,F21,M,34461,34558
36328,F21,F,34461,34558
36330,F21,F,34553,34343
36333,F21,M,34553,34343
36339,F21,M,34348,34549
36347,F21,F,34348,34549
36352,F21,M,34639,34459
36356,F21,F,34639,34459
36363,F21,M,34646,34418
36365,F21,F,34646,34418
36368,F21,M,34475,34759
36370,F21,F,34475,34759
36384,F21,F,34357,34329
36389,F21,M,34357,34329
36392,F21,M,34357,34329
36395,F21,M,34315,34470
36401,F21,F,34315,34470
36409,F21,M,34403,34490
36410,F21,F,34403,34490
36414,F21,F,34588,34527
36416,F21,M,34588,34527
36419,F21,M,34588,34527
36422,F21,F,34342,34495
36424,F21,M,34342,34495
36429,F21,F,34399,34644
36432,F21,F,34399,34644
36435,F21,M,34399,34644
36442,F21,F,34685,34362
36445,F21,M,34685,34362
36447,F21,F,34731,34358
36449,F21,F,34731,34358
36457,F21,F,34529,34799
36459,F21,M,34529,34799
36463,F21,F,34839,34640
36467,F21,M,34839,34640
36468,F21,M,34731,34358
36476,F21,M,34369,34870
36479,F21,F,34369,34870
36480,F21,F,34369,34870
36484,F21,F,34575,34999
36485,F21,M,34575,34999
36486,F21,F,34423,34380
36489,F21,M,34423,34380
36494,F21,F,34386,34317
36495,F21,F,34386,34317
36496,F21,M,34386,34317
36503,F21,M,34431,34363
36505,F21,F,34431,34363
36509,F21,M,34431,34363
36511,F21,M,34608,34376
36515,F21,F,34608,34376
36522,F21,M,34621,34494
36526,F21,F,34621,34494
36533,F21,F,34486,34662
36552,F21,M,34661,34499
36559,F21,F,34661,34499
36563,F21,M,34337,34606
36565,F21,F,34337,34606
36567,F21,M,34593,34618
36570,F21,F,34593,34618
36576,F21,M,34491,34697
36578,F21,F,34491,34697
36579,F21,F,34491,34697
36587,F21,F,34669,34730
36595,F21,M,34669,34730
36598,F21,M,34545,34816
36600,F21,F,34545,34816
36605,F21,M,34902,34675
36606,F21,F,34902,34675
36613,F21,M,34564,34937
36616,F21,F,34564,34937
36617,F21,M,34564,34937
36622,F21,F,34923,34511
36628,F21,M,34923,34511
36634,F21,M,34956,34898
36636,F21,M,34956,34898
36638,F21,F,34956,34898
36639,F21,M,34966,34392
36641,F21,F,34966,34392
36644,F21,F,34966,34392
36650,F21,M,34913,34997
36651,F21,F,34913,34997
36658,F21,M,35018,34384
36659,F21,F,35018,34384
36666,F21,F,35018,34384
36672,F21,M,34823,34582
36677,F21,M,34823,34582
36687,F21,F,34703,34951
36688,F21,M,34703,34951
36692,F21,F,34802,34957
36699,F21,M,34802,34957
36702,F21,M,34931,34890
36713,F21,M,34970,34692
36715,F21,M,34970,34692
36720,F21,F,34970,34692
36733,F21,M,34868,34961
36740,F21,F,34868,34961
36743,F21,M,34927,34401
36747,F21,F,34927,34401
36750,F21,F,34942,34481
36754,F21,F,34942,34481
36758,F21,M,34942,34481
36763,F21,F,35000,34577
36764,F21,M,35000,34577
36771,F21,M,35000,34577
36775,F21,M,34876,35027
36783,F21,M,35013,34314
36784,F21,F,35013,34314
36785,F21,M,35013,34314
36849,F21,F,34912,34835
36851,F21,M,34912,34835
36862,F21,F,34334,34953
36865,F21,M,34334,34953
36875,F21,M,34325,34867
36876,F21,F,34325,34867
36884,F21,M,34840,34936
36887,F21,F,34840,34936
36897,F21,F,35105,34848
36905,F21,M,35097,34434
36906,F21,F,35097,34434
36907,F21,F,35097,34434
36925,F21,F,34411,34543
36926,F21,M,34411,34543
36937,F21,F,35042,34710
36951,F21,M,34756,34673
36953,F21,F,34756,34673
36956,F21,F,34756,34673
36964,F21,F,34745,35048
36973,F21,M,34591,35057
36978,F21,F,34591,35057
36983,F21,M,35047,34355
36985,F21,F,35047,34355
36993,F21,M,35047,34355
36997,F21,M,34505,35143
36998,F21,F,34505,35143
37002,F21,M,35132,34977
37005,F21,M,35132,34977
37009,F21,F,35132,34977
37037,F21,F,34653,34444
37039,F21,M,34653,34444
37045,F21,M,34633,35050
37049,F21,F,34633,35050
37053,F21,M,35046,34930
37057,F21,F,35046,34930
37060,F21,F,35056,34833
37061,F21,M,35056,34833
37077,F21,F,34689,34636
37078,F21,M,34689,34636
37084,F21,M,34689,34636
37089,F21,M,34729,35098
37091,F21,M,34729,35098
37094,F21,F,34729,35098
37098,F21,F,34886,34914
37100,F21,F,34886,34914
37105,F21,F,34587,35045
37106,F21,M,34587,35045
37109,F21,F,34587,35045
37119,F21,F,35121,34514
37139,F21,F,34528,35060
37143,F21,M,34528,35060
37172,F21,F,34496,34872
37185,F21,F,34400,34647
37196,F21,M,35025,35006
37198,F21,M,35025,35006
37200,F21,F,35025,35006
37214,F21,M,34519,34889
37217,F21,M,34519,34889
38163,F22,F,36392,36328
38165,F22,M,36392,36328
38174,F22,F,36476,36616
38184,F22,F,36496,36280
38190,F22,M,36567,36641
38193,F22,F,36567,36641
38198,F22,F,36658,36515
38202,F22,M,36658,36515
38206,F22,F,36339,36750
38208,F22,M,36339,36750
38215,F22,F,36973,36579
38219,F22,M,36973,36579
38228,F22,M,37002,36401
38229,F22,F,37002,36401
38233,F22,F,36363,37060
38236,F22,M,36363,37060
38239,F22,M,37089,36622
38248,F22,F,37089,36622
38250,F22,M,36272,37185
38255,F22,F,36272,37185
38267,F22,F,36269,36659
38277,F22,M,36467,36559
38279,F22,F,36467,36559
38284,F22,M,36563,36480
38292,F22,F,36563,36480
38296,F22,M,36785,36442
38301,F22,F,36785,36442
38316,F22,F,36419,36876
38317,F22,M,36419,36876
38329,F22,M,36509,36964
38343,F22,F,37045,37119
38346,F22,M,37045,37119
38350,F22,F,37143,36321
38352,F22,M,37143,36321
38359,F22,M,36522,36479
38364,F22,F,36522,36479
38370,F22,M,36628,36505
38373,F22,F,36628,36505
38375,F22,F,36884,36849
38376,F22,M,36884,36849
38384,F22,F,36595,37077
38392,F22,M,36595,37077
38409,F22,M,36459,36432
38412,F22,F,36459,36432
38416,F22,F,36352,36638
38419,F22,M,36352,36638
38420,F22,F,36617,36447
38424,F22,M,36617,36447
38426,F22,M,36511,36720
38431,F22,F,36511,36720
38439,F22,M,36333,36754
38444,F22,F,36598,36763
38445,F22,M,36598,36763
38450,F22,M,36733,36494
38454,F22,F,36733,36494
38456,F22,F,36409,36862
38467,F22,M,36409,36862
38475,F22,M,36865,36422
38482,F22,M,36983,36370
38488,F22,M,36993,36692
38492,F22,F,36993,36692
38501,F22,F,36489,37105
38505,F22,M,36489,37105
38510,F22,M,37039,37100
38516,F22,F,37039,37100
38522,F22,F,37078,36606
38523,F22,M,37078,36606
38527,F22,F,36368,37172
38529,F22,M,36368,37172
38539,F22,M,37198,36578
38556,F22,M,36287,36457
38558,F22,F,36287,36457
38559,F22,M,36325,36463
38565,F22,F,36325,36463
38578,F22,M,36576,36330
38584,F22,F,36576,36330
38587,F22,F,36639,36526
38590,F22,M,36639,36526
38596,F22,F,36677,36651
38605,F22,M,36677,36651
38615,F22,F,36713,36347
38625,F22,F,36743,36600
38628,F22,M,36743,36600
38631,F22,F,36758,37094
38635,F22,M,36758,37094
38646,F22,M,36775,36907
38649,F22,F,36688,36887
38653,F22,M,36688,36887
38659,F22,F,36875,36666
38662,F22,M,36875,36666
38664,F22,F,36650,36925
38673,F22,M,36650,36925
38675,F22,F,36926,36897
38682,F22,M,36926,36897
38684,F22,F,36416,36956
38686,F22,M,36416,36956
38690,F22,F,36416,36956
38693,F22,M,36435,36998
38697,F22,F,36435,36998
38699,F22,M,37005,36429
38701,F22,F,37005,36429
38705,F22,F,36699,37037
38712,F22,M,36699,37037
38719,F22,F,36395,37098
38722,F22,M,36395,37098
38735,F22,M,36613,37109
38738,F22,F,36613,37109
38741,F22,F,37091,36410
38744,F22,M,37091,36410
38753,F22,F,36634,37200
38760,F22,M,36634,37200
38765,F22,M,37214,36784
38769,F22,F,37214,36784
38772,F22,M,37217,36906
38776,F22,F,37217,36906
38793,F22,F,36905,36570
38797,F22,F,36503,36978
38799,F22,M,36503,36978
38805,F22,F,36997,36587
38806,F22,M,36997,36587
38810,F22,F,37084,36687
38811,F22,M,37084,36687
38828,F22,M,37196,36985
38829,F22,F,37196,36985
38833,F22,F,37106,36384
38836,F22,M,37106,36384
38856,F22,F,37053,36937
38925,F22,F,36552,36484
38927,F22,M,36552,36484
38941,F22,F,36605,36414
38946,F22,M,36605,36414
38953,F22,F,36702,36356
38963,F22,M,36715,36953
38967,F22,F,36715,36953
39003,F22,F,36389,36486
39004,F22,M,36389,36486
39035,F22,M,36951,36565
39036,F22,F,36951,36565
39040,F22,M,36672,37049
39051,F22,M,37061,36365
39052,F22,F,37061,36365
39088,F22,F,36424,36495
39093,F22,M,36424,36495
39116,F22,M,36636,37009
39125,F22,F,36636,37009
39135,F22,M,36851,36449
39140,F22,F,36851,36449
39181,F22,F,36468,36533
39186,F22,M,36468,36533
39224,F22,M,36715,36953
39239,F22,M,36445,36644
